date,open,high,low,close,volume,Dividends,Stock Splits,ticker
2025-10-10,241.10246136059908,243.75885638035138,235.5200485827795,236.2490692138672,33180300,0.0,0.0,GOOGL
2025-10-13,239.88411429337978,244.16828735447277,239.38479264234815,243.81875610351562,24995000,0.0,0.0,GOOGL
2025-10-14,240.9027132904423,246.78472157869837,240.1836889124138,245.1169891357422,22111600,0.0,0.0,GOOGL
2025-10-15,246.91455220927548,251.7679591837619,245.65626715592245,250.68942260742188,27007700,0.0,0.0,GOOGL
2025-10-16,251.42842769264908,256.6113736152233,249.76069521164578,251.1188507080078,27997200,0.0,0.0,GOOGL
2025-10-17,250.4197821526697,253.87509458891947,247.4737875390444,252.9563446044922,29671600,0.0,0.0,GOOGL
2025-10-20,254.3444728441902,256.98087539491434,253.88509020638818,256.2019348144531,22350200,0.0,0.0,GOOGL
2025-10-21,254.39440086428343,254.53421031738455,243.81875668908756,250.12020874023438,47312100,0.0,0.0,GOOGL
2025-10-22,254.02489806023604,256.01218852739623,248.95178813355238,251.34854125976562,35029400,0.0,0.0,GOOGL
2025-10-23,252.63679338694976,254.69399627404513,251.50833675008087,252.73666381835938,19901400,0.0,0.0,GOOGL
2025-10-24,256.23188733462473,261.32497431611404,254.9736174865258,259.5673828125,28655100,0.0,0.0,GOOGL
2025-10-27,264.4607188078389,269.7735083332291,263.92144290721717,268.9046630859375,35235200,0.0,0.0,GOOGL
2025-10-28,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,0.0,0.0,GOOGL
2025-10-29,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,0.0,0.0,GOOGL
2025-10-30,291.1944142933695,291.1944142933695,279.6800575475708,281.09814453125,74876000,0.0,0.0,GOOGL
2025-10-31,282.82575062167336,285.6119738650845,276.6541425566326,280.8085021972656,39267900,0.0,0.0,GOOGL
2025-11-03,281.797163766903,285.14262497278366,279.42038779718166,283.3350830078125,29786000,0.0,0.0,GOOGL
2025-11-04,276.374515458966,280.88837191256465,275.8851900258856,277.1634521484375,30078400,0.0,0.0,GOOGL
2025-11-05,278.49163374098424,286.0314084420774,276.96371081227676,283.92425537109375,31010300,0.0,0.0,GOOGL
2025-11-06,284.9428776795432,287.9587999323025,280.7585903155872,284.3636779785156,37173600,0.0,0.0,GOOGL
2025-11-07,282.8257840870045,283.3950181298404,274.8166751233446,278.45172119140625,34479600,0.0,0.0,GOOGL
2025-11-10,284.03413439651047,290.40545290698407,282.47622284552773,289.7064208984375,29557300,0.0,0.0,GOOGL
2025-11-11,287.35962699643375,291.52398321941854,286.9302176656824,290.914794921875,19842100,0.0,0.0,GOOGL
2025-11-12,291.2842728658537,291.613842224268,283.30512258449664,286.3210144042969,24829900,0.0,0.0,GOOGL
2025-11-13,281.9569519907634,282.45627365196606,276.8638649512614,278.19207763671875,29494000,0.0,0.0,GOOGL
2025-11-14,271.04178706348836,278.1820807042813,270.3327588398133,276.0350036621094,31647200,0.0,0.0,GOOGL
2025-11-17,285.392279437324,293.55120856159544,283.1852862901624,284.63330078125,52670200,0.0,0.0,GOOGL
2025-11-18,287.52939388700526,288.4081743957296,277.8225797399186,283.8943176269531,49158700,0.0,0.0,GOOGL
2025-11-19,286.77042153983126,303.39782684502376,286.2411417953812,292.4127502441406,68198900,0.0,0.0,GOOGL
2025-11-20,304.1268355762142,306.0042898345543,288.2783714658303,289.05731201171875,62025200,0.0,0.0,GOOGL
2025-11-21,296.0178842040454,303.50770955644725,293.4513634023398,299.25347900390625,74137700,0.0,0.0,GOOGL
2025-11-24,310.70789188393536,319.0465694557707,309.17996886834777,318.14776611328125,85165100,0.0,0.0,GOOGL
2025-11-25,325.767421144808,328.3838617048627,317.2190369667809,323.0011901855469,88632100,0.0,0.0,GOOGL
2025-11-26,320.2449508538883,324.0597758686898,316.36024396458464,319.5159606933594,51373400,0.0,0.0,GOOGL
2025-11-28,322.9313108653273,326.40660086319315,316.36025071335513,319.7456359863281,26018600,0.0,0.0,GOOGL
2025-12-01,317.2690150587685,319.41609223758667,313.464186206563,314.46282958984375,41183000,0.0,0.0,GOOGL
2025-12-02,316.3102616947243,317.948051296999,313.4841146313127,315.38153076171875,35854700,0.0,0.0,GOOGL
2025-12-03,315.4614340573081,321.1436861691208,313.6738540884245,319.19635009765625,41838300,0.0,0.0,GOOGL
2025-12-04,321.7928484740126,321.92264650582644,314.27306548179905,317.1890869140625,31240900,0.0,0.0,GOOGL
2025-12-05,319.05652267664885,322.72155681925386,318.73697999805336,320.8341064453125,28851700,0.0,0.0,GOOGL
2025-12-08,319.82486263347363,320.21460294317257,311.0010871288888,313.49932861328125,33909400,0.21,0.0,GOOGL
2025-12-09,312.15025542764414,317.7662971049956,311.6805848338384,316.85693359375,30194000,0.0,0.0,GOOGL
2025-12-10,315.6078174223929,321.0839735202244,314.45863248382005,319.9847412109375,33428900,0.0,0.0,GOOGL
2025-12-11,319.85481737290655,320.8940942947929,308.3829128168011,312.210205078125,42353700,0.0,0.0,GOOGL
2025-12-12,313.47935032153816,314.6485102459599,305.34506149685063,309.07244873046875,35940200,0.0,0.0,GOOGL
2025-12-15,311.1009991314403,311.2009348824072,304.66552711937686,308.003173828125,29151900,0.0,0.0,GOOGL
2025-12-16,304.7354841263937,310.5513666605185,302.37712849550337,306.3543395996094,30585000,0.0,0.0,GOOGL
2025-12-17,307.7933270972379,307.87325739956634,295.9116769824828,296.5112609863281,43930400,0.0,0.0,GOOGL
2025-12-18,301.50775321966603,303.7461677101471,299.0195145942255,302.2472229003906,33518000,0.0,0.0,GOOGL
2025-12-19,301.5177661333593,307.03387224107576,300.7582909786616,306.9439392089844,59943200,0.0,0.0,GOOGL
2025-12-22,309.66200850448513,309.9118326328777,305.0852133945127,309.56207275390625,26429900,0.0,0.0,GOOGL
2025-12-23,309.41219480947996,314.7184570357758,309.1024153195162,314.1288757324219,25478700,0.0,0.0,GOOGL
2025-12-24,314.5485634057752,314.8583428959372,311.70059264113144,313.8690490722656,10097400,0.0,0.0,GOOGL
2025-12-26,314.25877806497726,314.86833429915043,312.0603135401851,313.2894592285156,10899000,0.0,0.0,GOOGL
2025-12-29,311.15095467052413,313.79908436732376,310.4014822754237,313.33941650390625,19621800,0.0,0.0,GOOGL
2025-12-30,312.28018544302313,316.72706748217655,312.24020504037514,313.6292419433594,17380900,0.0,0.0,GOOGL
2025-12-31,312.62992729269524,314.3586907819443,311.22091551782626,312.7798156738281,16377700,0.0,0.0,GOOGL
2026-01-02,316.67708324131615,322.2731502440002,310.11169732658084,314.9283142089844,32009400,0.0,0.0,GOOGL
2026-01-05,317.4365596004392,318.79558832967825,314.4086921415047,316.3173522949219,30195600,0.0,0.0,GOOGL
2026-01-06,316.17741436833177,320.71422913013345,311.5606693028291,314.1188659667969,31212100,0.0,0.0,GOOGL
2026-01-07,314.13884430323384,325.9205589972494,313.96898096999803,321.7535095214844,35104400,0.0,0.0,GOOGL
2026-01-08,328.7385750407063,330.0876314322289,321.2738288701313,325.2110595703125,31896100,0.0,0.0,GOOGL
2026-01-09,326.8598973489763,330.5972566011106,325.5707962902668,328.3388671875,26214200,0.0,0.0,GOOGL
2026-01-12,325.57079145505844,333.80501545240315,324.77136644379436,331.62652587890625,33923900,0.0,0.0,GOOGL
2026-01-13,334.7144015630273,340.25048265726696,333.38532003422745,335.7336730957031,33517600,0.0,0.0,GOOGL
2026-01-14,334.8243096530742,336.2832741209541,330.2475447349911,335.603759765625,28525600,0.0,0.0,GOOGL
2026-01-15,337.4124676651339,337.4524480652932,330.507324974913,332.5458984375,28442400,0.0,0.0,GOOGL
2026-01-16,334.1747541117482,334.4145755186536,327.46948297740045,329.7678527832031,40341600,0.0,0.0,GOOGL
2026-01-20,320.6442885211675,327.49947891315526,320.20459558658575,321.77349853515625,35361000,0.0,0.0,GOOGL
2026-01-21,320.6942733516965,332.24613943011235,319.12537039479025,328.1490173339844,35386600,0.0,0.0,GOOGL
2026-01-22,334.2147483456718,334.9142376434696,328.5187457270175,330.3074951171875,26253600,0.0,0.0,GOOGL
2026-01-23,332.25610013077164,333.45526818914374,327.21966747627397,327.6993103027344,27280000,0.0,0.0,GOOGL
2026-01-26,327.5793954045391,335.60374537803585,326.7699676491338,333.02557373046875,26042100,0.0,0.0,GOOGL
2026-01-27,335.1340666902067,337.6722883721735,333.2454121385867,334.31463623046875,21636200,0.0,0.0,GOOGL
2026-01-28,335.82360375323316,337.30257365930305,331.7065067534381,335.7736511230469,27434400,0.0,0.0,GOOGL
2026-01-29,340.06060015063264,342.0492210013424,326.3103005061971,338.0120544433594,39785600,0.0,0.0,GOOGL
2026-01-30,339.76083067041884,339.76083067041884,332.0562627255977,337.7622375488281,31024000,0.0,0.0,GOOGL
2026-02-02,335.983495554882,344.5874244246442,335.3939142353609,343.4482421875,32006100,0.0,0.0,GOOGL
2026-02-03,347.09564553860224,348.7544814019383,337.2325938809106,339.47100830078125,36506700,0.0,0.0,GOOGL
2026-02-04,342.7187296036167,343.0684894885568,328.2888852617291,332.80572509765625,70618400,0.0,0.0,GOOGL
2026-02-05,312.0003564748562,332.45595718246585,306.24439883874277,331.0169677734375,88205800,0.0,0.0,GOOGL
2026-02-06,326.94984200428365,330.147603202773,319.694969697787,322.63287353515625,56380500,0.0,0.0,GOOGL
2026-02-09,320.70422803551696,327.4694850607409,317.03682684844796,324.09185791015625,39640100,0.0,0.0,GOOGL
2026-02-10,320.7441987510988,321.4437184993816,314.38865715458337,318.3558654785156,39170000,0.0,0.0,GOOGL
2026-02-11,318.7456164455411,320.8341425405983,309.44216816023624,310.7412414550781,45406400,0.0,0.0,GOOGL
2026-02-12,311.87044586439265,316.0175203045161,306.9839017615506,308.7826232910156,47761300,0.0,0.0,GOOGL
2026-02-13,307.5135396808651,308.41290048065196,303.4963480144474,305.50494384765625,38499700,0.0,0.0,GOOGL
2026-02-17,299.82893803190484,304.22583664461854,296.04159566157676,301.8075256347656,39247600,0.0,0.0,GOOGL
2026-02-18,301.87748970860525,305.1651838815364,301.0380842700908,303.1166076660156,28482100,0.0,0.0,GOOGL
2026-02-19,301.6076886754516,305.25511494304027,299.828942056139,302.636962890625,25834400,0.0,0.0,GOOGL
2026-02-20,304.1059184917761,316.2773425544253,303.68620054308417,314.7584228515625,53210800,0.0,0.0,GOOGL
2026-02-23,318.82555353627805,319.29522413676915,309.65201848441603,311.2708740234375,31423000,0.0,0.0,GOOGL
2026-02-24,310.3015673465962,312.05033638585,305.71479964031533,310.6813049316406,25615600,0.0,0.0,GOOGL
2026-02-25,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,0.0,0.0,GOOGL
2026-02-26,312.42009761480955,312.9197459051382,302.1373272609355,307.1637878417969,36431200,0.0,0.0,GOOGL
2026-02-27,303.92607541564644,312.1502667227519,303.5862877430576,311.54071044921875,44640600,0.0,0.0,GOOGL
2026-03-02,303.0166882830762,308.27296712894787,301.088022863519,306.3043518066406,34790200,0.0,0.0,GOOGL
2026-03-03,298.37994467731505,303.72618716624237,296.5012623376298,303.3664245605469,35497000,0.0,0.0,GOOGL
2026-03-04,302.6769571429086,305.2551289128473,300.5384478137644,302.9167785644531,29536200,0.0,0.0,GOOGL
2026-03-05,302.82681905445145,303.08661540637286,297.78035344585857,300.6683349609375,35752300,0.0,0.0,GOOGL
2026-03-06,295.88171424137005,300.31859339921897,294.97235071392555,298.30999755859375,25576900,0.0,0.0,GOOGL
2026-03-09,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29312100,0.21,0.0,GOOGL
2026-03-10,306.1700134277344,309.510009765625,305.57000732421875,307.0400085449219,23239700,0.0,0.0,GOOGL
2026-03-11,306.75,311.4200134277344,305.9200134277344,308.70001220703125,24125700,0.0,0.0,GOOGL
2026-03-12,306.82000732421875,308.94000244140625,301.0299987792969,303.54998779296875,24928300,0.0,0.0,GOOGL
2026-03-13,307.010009765625,307.69000244140625,300.44000244140625,302.2799987792969,23693100,0.0,0.0,GOOGL
2026-03-16,304.3500061035156,306.489990234375,303.0199890136719,305.55999755859375,23519700,0.0,0.0,GOOGL
2026-03-17,305.8599853515625,311.4200134277344,305.5,310.9200134277344,21955200,0.0,0.0,GOOGL
2026-03-18,309.2699890136719,312.4700012207031,306.92999267578125,307.69000244140625,20009800,0.0,0.0,GOOGL
2026-03-19,304.010009765625,308.05999755859375,302.3500061035156,307.1300048828125,25075800,0.0,0.0,GOOGL
2026-03-20,305.4599914550781,306.0,298.2699890136719,301.0,44364100,0.0,0.0,GOOGL
2026-03-23,302.1099853515625,305.9800109863281,300.92999267578125,302.05999755859375,29326900,0.0,0.0,GOOGL
2026-03-24,299.20001220703125,299.9200134277344,290.3299865722656,290.44000244140625,36864300,0.0,0.0,GOOGL
2026-03-25,293.44000244140625,296.0,289.239990234375,290.92999267578125,29460700,0.0,0.0,GOOGL
2026-03-26,287.9100036621094,287.95001220703125,278.5,280.9200134277344,39080600,0.0,0.0,GOOGL
2026-03-27,277.2799987792969,279.3699951171875,273.95001220703125,274.3399963378906,35890600,0.0,0.0,GOOGL
2026-03-30,276.4200134277344,277.0899963378906,272.1099853515625,273.5,35141200,0.0,0.0,GOOGL
2026-03-31,278.0400085449219,288.0799865722656,277.0899963378906,287.55999755859375,43875400,0.0,0.0,GOOGL
2026-04-01,290.8399963378906,300.5199890136719,290.4100036621094,297.3900146484375,37684500,0.0,0.0,GOOGL
2026-04-02,290.69000244140625,298.0799865722656,289.45001220703125,295.7699890136719,21666500,0.0,0.0,GOOGL
2026-04-06,295.8699951171875,300.6199951171875,295.17999267578125,299.989990234375,16945500,0.0,0.0,GOOGL
2026-04-07,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0,0.0,GOOGL
2026-04-08,320.45001220703125,322.0799865722656,315.0199890136719,317.32000732421875,33547100,0.0,0.0,GOOGL
2026-04-09,315.9100036621094,319.5400085449219,311.05999755859375,318.489990234375,23739200,0.0,0.0,GOOGL
2026-04-10,320.0199890136719,321.8299865722656,316.32000732421875,317.239990234375,19152600,0.0,0.0,GOOGL
2026-04-13,317.1400146484375,321.6300048828125,315.4700012207031,321.30999755859375,18866400,0.0,0.0,GOOGL
2026-04-14,324.7900085449219,333.2900085449219,323.75,332.9100036621094,27721400,0.0,0.0,GOOGL
2026-04-15,332.8900146484375,337.4800109863281,330.8999938964844,337.1199951171875,24918800,0.0,0.0,GOOGL
2026-04-16,338.75,339.8800048828125,334.5199890136719,336.0199890136719,20541500,0.0,0.0,GOOGL
2026-04-17,337.6499938964844,342.32000732421875,336.239990234375,341.67999267578125,25581900,0.0,0.0,GOOGL
2026-04-20,340.760009765625,341.3999938964844,336.6099853515625,337.4200134277344,18784200,0.0,0.0,GOOGL
2026-04-21,337.69000244140625,339.3399963378906,331.3500061035156,332.2900085449219,23123800,0.0,0.0,GOOGL
2026-04-22,337.0199890136719,339.82000732421875,335.1700134277344,339.32000732421875,20293000,0.0,0.0,GOOGL
2026-04-23,341.17999267578125,341.9599914550781,336.17999267578125,338.8900146484375,18650300,0.0,0.0,GOOGL
2026-04-24,338.7300109863281,345.2699890136719,335.3900146484375,344.3999938964844,26426100,0.0,0.0,GOOGL
2026-04-27,345.9800109863281,353.17999267578125,342.7300109863281,350.3399963378906,28576900,0.0,0.0,GOOGL
2026-04-28,348.54998779296875,352.4200134277344,346.1199951171875,349.7799987792969,27824100,0.0,0.0,GOOGL
2026-04-29,347.57000732421875,355.7900085449219,344.2099914550781,349.94000244140625,35376300,0.0,0.0,GOOGL
2026-04-30,374.07000732421875,385.8399963378906,365.82000732421875,384.79998779296875,72040000,0.0,0.0,GOOGL
2026-05-01,381.6300048828125,386.760009765625,379.04998779296875,385.69000244140625,30105200,0.0,0.0,GOOGL
2026-05-04,385.6300048828125,387.3800048828125,379.7900085449219,383.25,26298600,0.0,0.0,GOOGL
2026-05-05,386.2300109863281,392.82000732421875,384.0199890136719,388.42999267578125,23878600,0.0,0.0,GOOGL
2026-05-06,394.25,399.8500061035156,392.760009765625,398.0400085449219,31308500,0.0,0.0,GOOGL
2026-05-07,399.9200134277344,400.1000061035156,392.67999267578125,397.989990234375,24433500,0.0,0.0,GOOGL
2026-05-08,397.0,402.0,396.3599853515625,400.79998779296875,21461800,0.0,0.0,GOOGL
2026-05-11,393.6499938964844,397.44000244140625,388.4700012207031,388.6400146484375,30753700,0.0,0.0,GOOGL
2026-05-12,387.3399963378906,388.5199890136719,382.7699890136719,387.3500061035156,26017500,0.0,0.0,GOOGL
2026-05-13,385.6000061035156,403.70001220703125,385.0,402.6199951171875,28144600,0.0,0.0,GOOGL
2026-05-14,397.2799987792969,402.92999267578125,395.8399963378906,401.07000732421875,21136700,0.0,0.0,GOOGL
2026-05-15,396.32000732421875,399.5400085449219,393.17999267578125,396.7799987792969,20309700,0.0,0.0,GOOGL
